"id","elevation_m","slope_deg","cos_aspect","cti","ndvi"
1355,188.396759,12.91940022,-0.547571573,4.142860889,0.29341317
1356,188.1277466,11.82952976,-0.359698284,2.915929079,0.34104046
1357,186.6524963,9.930845261,-0.932327671,2.360271931,0.36723164
1358,184.618988,7.137260914,-0.996399558,2.875121117,0.38636364
1359,183.0675049,3.833913088,-0.496151399,3.267610073,0.39772727
1360,182.4622498,1.677345037,0.707751299,4.059624195,0.4137931
1361,182.1434937,1.457332969,-0.997985318,4.487254143,0.38011696
1362,181.3495026,3.412600994,-0.90823911,3.412349939,0.33727811
1363,179.1945038,5.876881123,-0.995027726,3.058741093,0.32934132
1364,176.0292511,7.228700161,0.43898784,3.383491993,0.27607362
1365,172.5347595,8.243506432,0.880618152,3.931061029,0.23566879
1366,168.6687469,9.612550735,0.067987976,4.420156002,0.18709677
1367,164.0469971,9.846118927,0.947825053,4.510621071,0.10666667
1368,160.0305023,8.962839127,0.155558732,4.931818008,0
1369,156.2467499,8.616887093,0.508518216,4.973625183,0
1370,152.4337463,7.328883171,-0.783326695,5.266284943,-0.0273973
1371,149.9727478,5.569437981,-0.998987985,3.160218,0.00662252
1372,147.9452515,4.897447109,0.835689378,3.006920099,0.05806452
1373,145.9112549,4.355802059,-0.703609751,3.837666035,0.04402516
1374,144.1985016,3.2749331,0.94512759,4.922968864,0.0375
1375,143.0895081,1.638756037,0.547309132,12.67545986,0.15277778
1376,144.4580078,5.483091831,0.928696638,4.384076118,0.21212121
1377,147.2180023,7.999263763,0.770713489,6.756052971,0.18181818
1378,150.7034912,8.485589981,-0.369246584,5.553262234,0.19708029
1379,154.1210022,8.193141937,-0.602462232,5.407835007,0.17241379
1380,157.7579956,8.754805565,-0.715169287,5.213171005,0.24137931
1381,161.8860016,10.77657986,0.07862379,5.141498089,0.25675676
1382,167.2922516,13.32104015,-0.661317478,4.497231007,0.26618705
1383,173.4872437,15.37623978,0.257505504,4.30791378,0.25581395
1384,180.794754,14.49009991,0.932105309,4.090886116,0.2173913
1385,186.2712555,10.72780037,0.937363761,4.12033987,0.18367347
1386,190.446991,5.746695995,-0.986328805,3.76494503,0.14814815
1387,191.8184967,1.208518982,0.958625842,4.516386986,0.10588235
1388,191.5339966,2.500466108,-0.973856152,3.823410988,0.04819277
1389,190.7067566,4.821508884,0.011628362,4.070718765,0.04294479
1390,188.8825073,8.523566246,0.836382641,3.875201941,-0.0340909
1391,185.0429993,10.30049992,-0.670787682,3.662446976,-0.0777778
1392,182.3175049,9.715222359,0.321085264,4.235386848,0.0125
1393,179.5034943,10.23449039,-0.503765027,4.106737137,0.17142857
1394,175.2352448,11.38700008,0.624310999,2.137551069,0.18571429
1395,170.419754,12.10608006,0.904965353,2.129431009,0.18518519
1396,164.8809967,9.919138908,-0.345912816,3.103018045,0.04
1397,161.4597473,3.971622944,0.792886533,9.964670181,0.02362205
1398,161.5490112,3.698590994,-0.870628985,6.118391991,0.14492754
1399,163.6172485,8.502224922,-0.540444894,3.186553955,0.2027972
1400,166.888504,9.181124687,-0.98809388,3.299170971,0.13669065
1401,168.958252,6.082939148,-0.27785689,2.900556087,-0.0306748
1402,167.9889984,5.28449297,-0.946050441,3.01700592,-0.1041667
1403,165.5444946,6.390354156,-0.666083453,2.719768047,-0.040404
1404,162.6092529,5.65694809,0.326491636,3.681175947,0.06593407
1405,160.6392517,3.469722986,0.714475206,8.369913101,0.10227273
1406,133.869751,2.548902035,0.73061304,5.761634827,0
1407,160.0922546,2.896697044,-0.772130174,6.197268963,0.10465116
1408,161.0735016,3.616060972,0.740276666,5.634972095,0.05747126
1409,161.9632568,3.08038497,-0.475568024,3.493693113,0.05555556
1410,162.0725098,3.528064966,-0.60646404,6.830642223,0.08108108
1411,162.8837433,6.252138138,0.818401379,4.875561237,0.09392265
1412,165.4909973,7.853154182,0.608606258,2.518534899,0.04494382
1413,166.5977478,7.810575962,0.562528174,3.267159939,0.00558659
1414,165.5587463,8.284625053,-0.393091087,2.530287981,0
1415,163.7315063,8.027028084,-0.724348956,3.222008944,0.04347826
1416,161.2847595,7.401332855,0.98426141,4.194303989,0.17241379
1417,158.8475037,6.891835213,0.371979767,4.558567047,0.20689655
1418,156.1920013,6.655827045,-0.116830326,5.732758045,0.1396648
1419,154.1022491,6.25030899,0.999197022,6.085128784,0.12707182
1420,153.0567474,6.110787868,-0.945529166,4.990244865,0.19553073
1421,152.758255,6.250558853,-0.718490642,5.420484066,0.19565217
1422,152.3204956,6.308345795,-0.90150703,4.216501236,0.13089005
1423,151.8457489,5.741442204,0.204881757,4.836593151,0.07936508
1424,151.621994,4.380206108,0.737158639,3.832988977,0.03703704
1425,151.3999939,2.677757978,-0.235711082,5.869669914,-0.0104167
1426,151.2565002,1.112283945,-0.968458154,4.62024498,-0.0276243
1427,151.2827454,0.193177,-0.359600874,5.223899841,-0.0181818
1428,151.3707581,0.280422986,-0.708407272,5.134067059,0.03225806
1429,151.4037476,0.427426994,-0.998735804,5.432798862,0.01734104
1430,151.2422485,0.981320977,-0.296135493,4.718286037,0.01041667
1431,150.7042542,2.230961084,-0.482279906,3.814526081,0.04864865
1432,149.4872437,4.016698837,-0.468597446,3.230003119,0.0273224
1433,147.3337402,5.225705147,-0.999638741,3.241157055,-0.0055249
1434,144.9844971,5.708631039,-0.341718566,3.664320946,-0.011236
1435,142.4830017,6.708993912,-0.995164277,4.353496075,0.05882353
1436,139.3779907,8.884856224,0.672668865,4.218427181,0.15337423
1437,134.6119995,6.076561928,0.116789243,5.131450176,0.12883436
1438,133.9779968,2.366627932,-0.999998202,11.44917965,0.07058824
1439,243.0327454,27.00052071,-0.94522241,3.429671049,0.18918919
1440,245.2017517,27.01111984,-0.648807416,3.038427114,0.2244898
1441,248.8247375,27.63552094,0.994050552,3.54479599,0.30496454
1442,253.2892456,27.68267059,-0.788077036,2.608576059,0.30496454
1443,258.1387634,25.14785004,-0.555053153,2.03857708,0.29496403
1444,261.6017456,18.52890015,-0.919242708,1.696362972,0.30882353
1445,262.5952454,9.535592079,0.718419283,2.312927961,0.30827068
1446,260.5907593,5.999374866,0.859592614,2.813148022,0.29133858
1447,257.0042419,12.42965031,0.25570499,2.186882973,0.27868852
1448,252.4680023,18.96738052,0.683210575,1.597460032,0.2892562
1449,246.1077576,22.20890045,-0.564993906,2.175888062,0.26495726
1450,238.9720001,22.4111805,-0.196136949,2.332478046,0.23893805
1451,232.2732544,21.70879936,-0.399506813,2.948793888,0.20353982
1452,225.6547546,21.25068092,-0.813276217,2.914032936,0.19298246
1453,219.5017395,21.50110054,0.580639806,3.306874037,0.17647059
1454,213.1959991,22.58618927,-0.482997898,3.278706074,0.23966942
1455,207.1815033,23.28083992,-0.890191676,3.254415989,0.33333333
1456,203.0715027,22.83292961,-0.963688843,4.751780987,0.33858268
1457,201.6464996,21.59964943,-0.770104841,3.803231001,0.30882353
1458,202.315506,19.35631943,-0.911385528,3.985137939,0.31468531
1459,202.5012512,16.41399956,-0.983065465,2.677783966,0.31543624
1460,199.9539948,17.03167915,-0.900331361,1.769209981,0.2885906
1461,193.6399994,18.81542969,-0.227552553,3.601300001,0.25517241
1462,187.7039948,17.05504036,-0.484104227,3.177371025,0.23741007
1463,183.5062561,15.61641026,-0.597269291,3.241309881,0.24242424
1464,179.4710083,15.73902988,0.707385141,3.222489119,0.22727273
1465,175.8135071,15.81175995,0.956344776,4.440813065,0.19708029
1466,172.0232544,15.86981964,0.197359997,3.396795988,0.14705882
1467,168.1065063,17.0345192,0.996379015,3.407224894,0.125
1468,162.715744,18.61372948,0.799091561,3.054152012,0.14728682
1469,156.3034973,17.68671989,-0.943035269,3.201992035,0.15555556
1470,150.6877441,13.75240993,0.158919019,3.57366991,0.22302158
1471,146.8752441,9.144396782,-0.57255331,3.798084974,0.33333333
1472,144.2559967,4.739345074,-0.258393342,5.283298016,0.3625
1473,143.2384949,0.881752014,0.985913587,14.11415958,0.34265734
1474,144.7152405,5.317329884,0.195321298,3.821645975,0.3557047
1475,146.9774933,8.874352455,-0.993947475,4.060842991,0.30538922
1476,150.0072479,10.84222031,0.218015816,2.350934982,0.28654971
1477,151.8605042,10.5280304,0.991027285,3.174774885,0.25581395
1478,151.2927551,10.20973015,0.114722631,2.487025976,0.21787709
1479,148.5899963,10.71053982,0.543475329,2.950509071,0.28484848
1480,144.9444885,10.2771101,-0.987784804,3.875897884,0.25609756
1481,141.0252533,7.02589798,-0.909271739,4.519874096,0.22758621
1482,139.2724915,1.61956799,-0.355499688,12.85354042,0.2195122
1483,140.2627563,7.804100037,0.989526286,4.857453823,0.20588235
1484,145.973999,15.39852047,0.976240521,3.821103096,0.17880795
1485,153.8602448,18.29797935,0.309892325,3.177552938,0.19178082
1486,161.727005,20.04783058,-0.523682242,2.298639059,0.19708029
1487,170.4442444,21.25172997,-0.970073924,2.360836029,0.16312057
1488,178.6482544,20.36557007,0.636902054,2.951503992,0.16556291
1489,186.0545044,16.81085968,0.427308177,2.520112038,0.18012422
1490,190.2147522,11.26074028,0.61965236,2.149678946,0.2625
1491,189.7259979,10.5781498,-0.842899553,2.230664968,0.31707317
1492,186.7517548,12.22881031,-0.869138194,2.82831502,0.3006135
1493,184.1122437,12.76008034,0.667264925,5.052134991,0.25925926
1494,182.5087585,13.59869957,-0.897756061,3.835912943,0.27380952
1495,181.7762451,14.29351044,0.329655217,4.344274998,0.29824561
1496,181.7734985,13.73248959,0.89945487,3.421607018,0.31764706
1497,181.5277405,11.90662956,-0.905983402,2.881377935,0.30994152
1498,181.0932617,9.656637192,0.874720075,3.073482037,0.32183908
1499,180.7992554,7.804364204,-0.940047742,3.349059105,0.34104046
1500,180.7157593,6.792909145,0.867709738,3.426090956,0.34104046
1501,180.6642456,6.372867107,0.998410295,3.014183998,0.34502924
1502,179.8795013,6.559326172,0.821221722,3.441775084,0.3372093
1503,177.701004,6.948204994,0.997419995,3.64734602,0.31764706
1504,175.2955017,6.689317226,-0.464460921,2.718481064,0.27272727
1505,172.5617523,7.224238873,0.909293579,2.659183979,0.22077922
1506,168.9817505,9.164372444,-0.974092477,3.251239061,0.18421053
1507,164.3654938,10.25047016,-0.727909034,3.666610956,0.06849315
1508,159.9357452,10.15379047,0.727940241,4.081758022,-0.0212766
1509,155.4490051,9.916728973,0.957235158,4.519302845,-0.0201342
1510,151.1267548,7.855528831,0.972265822,5.012163162,-0.0206897
1511,148.6660004,5.45007515,-0.056525988,6.544599056,-0.0326797
1512,146.8990021,4.687911987,-0.602231229,3.773576021,-0.0128205
1513,145.1125031,4.200768948,0.778333969,4.572869778,-0.0063694
1514,143.5642395,3.206346035,0.998978066,5.546873093,0.0310559
1515,142.5910034,1.853253007,-0.688895,12.5328598,0.22666667
1516,142.7764893,4.661578178,0.999994662,8.430332184,0.27142857
1517,146.0682526,9.591872215,-0.997862292,6.909567833,0.22137405
1518,151.1925049,11.10424042,0.196150984,6.630320072,0.17460317
1519,155.3767395,10.36201,0.33443781,6.590491772,0.1627907
1520,158.7250061,11.04531002,0.560350663,6.282157898,0.20863309
1521,162.7822571,12.34937,0.542017892,5.982646942,0.24832215
1522,167.6199951,13.43618965,0.871496903,5.676702023,0.26027397
1523,173.5297546,14.86567974,-0.943021298,5.331332207,0.24637681
1524,180.7607422,14.2608099,0.016156936,4.909205914,0.18309859
1525,186.5549927,10.82254028,-0.950906113,4.642061234,0.14864865
1526,190.6000061,6.212697029,0.309222555,4.694471836,0.05521472
1527,192.2162476,2.287311077,0.570514397,3.765187979,0.0887574
1528,192.4544983,1.92811203,-0.864668826,3.954149961,0.07784431
1529,192.0362549,3.396948099,0.262496584,4.228693008,0.00613497
1530,190.8159943,6.053424835,0.778454975,3.512450933,-0.005988
1531,188.2749939,8.329582214,-0.43128854,3.93611002,-0.0614525
1532,185.0299988,9.055275917,0.74789524,3.794286013,-0.04
1533,181.3527527,9.910796165,-0.231169062,2.434309006,0.11111111
1534,177.0267487,11.28903961,-0.382111308,2.953629971,0.1942446
1535,171.8285065,12.26939964,-0.380795586,3.561701059,0.16546763
1536,166.5012512,11.38370991,0.127458921,4.198106766,0.16546763
1537,162.0675049,7.120274067,-0.291904397,4.85402298,0.23376623
1538,160.2200012,2.680254936,-0.972600555,10.53421021,0.30666667
1539,160.3874969,6.266141891,-0.987204252,5.067943096,0.25
1540,163.0100098,8.8988657,-0.991261819,3.347498894,0.09090909
1541,165.5277557,7.329273224,0.202906936,2.759047031,-0.0470588
1542,166.0220032,5.148546219,-0.667943443,2.937166929,-0.1052632
1543,164.4490051,5.667613983,-0.348028139,3.668469906,-0.0212766
1544,161.8175049,5.532447815,-0.999014997,4.594593048,0.0960452
1545,159.8289948,3.219003916,0.999966497,5.57803297,0.10982659
1546,159.388504,1.564329028,-0.831666979,9.371494293,0.07692308
1547,160.2787476,2.488447905,0.943795399,7.63845396,0.02793296
1548,161.1377563,1.473034024,-0.912743365,8.036044121,0.07526882
1549,161.3672485,0.832697988,-0.325600617,8.43400383,0.11702128
1550,161.2667542,2.586164951,0.160444304,6.178670883,0.09189189
1551,162.388504,5.032566071,-0.866449549,3.727480888,0.13793103
1552,162.8755035,6.522467136,0.481373096,4.165296078,0.11111111
1553,161.7282562,7.370985985,0.508938864,3.339952946,0.04545455
1554,145.7137451,5.28594017,0.926541119,4.823917866,0.08474576
1555,143.4002533,6.449119091,0.665392489,4.830852985,0.1299435
1556,140.2437439,9.548610687,-0.012678192,4.988870144,0.20238095
1557,134.5935059,8.052519798,-0.128786868,5.243085861,0.25
1558,132.9377441,2.493562937,0.985739545,11.27210045,0.17241379
1559,132.872757,1.85947597,0.650670004,6.302845001,0.10967742
1560,160.7207489,7.034021854,0.055980168,2.914911985,0
1561,159.0952454,6.420887947,0.939144949,4.238115788,0.03157895
1562,157.3224945,5.951714039,0.265293364,4.762415886,0.11111111
1563,155.090744,5.680337906,0.152097078,5.172231197,0.1
1564,152.8609924,4.674787998,-0.18988207,6.593870163,0.11351351
1565,151.4762421,3.888504028,0.797681414,6.358983994,0.23913043
1566,150.6259918,4.266141891,-0.999875233,6.754504204,0.31491713
1567,150.0087433,4.776013851,-0.427842831,4.903897762,0.25806452
1568,149.5099945,4.72908783,-0.967367866,5.288492203,0.09677419
1569,149.8730011,4.492658138,0.991606728,4.732184887,0.01587302
1570,150.239502,3.889683962,0.416011314,5.807866096,0.02083333
1571,150.7162476,2.804476023,-0.394989458,4.352820873,0.01041667
1572,151.1090088,1.591619015,-0.782330723,4.1185112,-0.0362694
1573,151.3152466,0.851216972,-0.997515429,5.018957138,-0.0106383
1574,151.4317474,0.416022986,-0.771672313,5.138687134,-0.03125
1575,151.2920074,0.869211018,-0.999986899,5.058694839,-0.0157068
1576,150.7415009,1.883628964,0.271791299,4.079753876,0.05494505
1577,149.635498,3.281713009,0.769264767,4.125895977,0.09497207
1578,147.8462524,4.560097218,-0.090921932,4.74813509,0.05555556
1579,229.2882538,25.44835091,0.140595449,3.838684082,0.27536232
1580,231.2547455,25.15616989,0.896561614,3.682404041,0.2
1581,233.7137451,25.30475998,-0.965752046,3.541697025,0.25827815
1582,236.755249,26.17499924,0.989532503,3.803518057,0.32876712
1583,240.4934998,27.14855957,-0.681278875,3.540823936,0.31428571
1584,245.7220001,27.0175209,0.327084476,2.042304993,0.29577465
1585,251.6184998,24.39226913,-0.11493117,2.297461033,0.31506849
1586,256.5570068,18.62751961,-0.991398408,1.847568035,0.36551724
1587,258.4104919,10.70355034,0.644552069,2.198431969,0.35766423
1588,260.0369873,1.242002964,0.853473411,4.388644218,0.30708661
1589,259.0662537,9.22959137,-0.110429628,2.59335494,0.27419355
1590,253.9685059,17.34918976,-0.711053558,1.692358017,0.23966942
1591,246.3730011,20.79379082,-0.24915813,2.380805969,0.23478261
1592,239.1239929,21.11010933,0.493371947,2.251344919,0.23893805
1593,232.880249,20.82887077,-0.800057585,2.932549953,0.2
1594,226.8842468,20.76441956,0.950365541,3.040096045,0.16949153
1595,221.5202484,20.97647095,0.646181558,2.918140888,0.14049587
1596,217.0400085,21.3209095,0.982720233,3.493742943,0.22123894
1597,213.5505066,20.73026085,-0.141046912,4.403814793,0.25862069
1598,211.70224,18.80192947,-0.888660767,3.775126934,0.25925926
1599,211.0325012,16.05624008,-0.823985441,3.911461115,0.2972973
1600,209.4089966,14.04650974,0.90659362,1.976876974,0.31034483
1601,205.5352478,15.29374981,0.240616672,3.407572985,0.27027027
1602,199.6329956,17.1233902,-0.711194821,2.440253973,0.23809524
1603,192.9272461,15.83452034,-0.764903432,2.526634932,0.22535211
1604,188.6529999,13.91057014,0.641942476,2.662429094,0.22627737
1605,185.3565063,13.74627972,-0.796580029,4.289618015,0.21167883
1606,181.8529968,14.10472012,0.593442406,2.655394077,0.25517241
1607,177.8922424,14.18080997,0.781579442,2.644747972,0.24475524
1608,173.9454956,15.02128983,-0.562124991,2.596199036,0.15942029
1609,168.9309998,17.21162987,-0.692049198,2.434998035,0.11278195
1610,162.2647552,18.47967911,-0.912710609,2.426821947,0.06569343
1611,155.2837524,16.4217205,0.992649948,2.723479033,0.13636364
1612,149.8642578,12.01852036,-0.695803062,2.075979948,0.27272727
1613,145.9982452,7.658744812,-0.951706369,2.65177393,0.3452381
1614,143.3884888,2.976182938,-0.495912691,4.255493164,0.34545455
1615,142.9750061,2.939059019,0.740180891,12.70777035,0.33333333
1616,144.2927551,6.577425003,0.278774159,3.555205107,0.18232044
1617,146.271759,8.347048759,0.657324209,2.450427055,0.12371134
1618,147.8789978,7.805311203,0.784119779,3.94994998,0.13684211
1619,148.2072449,6.842123032,-0.466662902,2.694911003,0.17837838
1620,146.057251,8.313928604,-0.861408897,3.218364,0.23076923
1621,142.7279968,8.501312256,0.992340472,4.093577862,0.20754717
1622,139.9320068,5.418448925,0.240080449,3.039589882,0.22857143
1623,138.6842499,1.151700974,0.663022243,13.1089201,0.2519084
1624,139.9550018,7.370950222,-0.58512187,4.930358887,0.24475524
1625,145.0532532,13.02377033,-0.943369428,4.216713905,0.2278481
1626,151.5257568,14.63763046,-0.34023512,3.803278923,0.19480519
1627,157.3995056,16.65052032,-0.318326302,3.27354598,0.16339869
1628,164.3482513,20.0747509,-0.278398594,3.500484943,0.17419355
1629,172.4544983,21.71099091,0.904075576,2.937192917,0.19230769
1630,179.8452454,19.94939995,0.911392472,2.343022108,0.2125
1631,184.664505,14.73968983,0.093152248,2.125663996,0.26380368
1632,184.9095001,11.46059036,-0.922135921,2.202054024,0.2969697
1633,182.0827484,12.04080963,0.882680048,2.8524189,0.29192547
1634,178.8525085,12.39702034,-0.897997917,3.526403904,0.30120482
1635,176.6165009,12.70178032,-0.822638403,5.477231979,0.3220339
1636,175.1900024,12.77361012,-0.899058295,4.594936848,0.32183908
1637,175.5887451,12.46852016,0.566537878,3.88739109,0.31764706
1638,176.0809937,11.78170013,-0.742521332,3.524779081,0.30588235
1639,176.3325043,11.18673038,-0.787099147,3.583990097,0.29411765
1640,176.496994,10.78569984,-0.80477102,3.625381947,0.29411765
1641,176.6049957,10.58409977,-0.695372634,3.633554935,0.30177515
1642,176.6287537,10.33331966,0.628592203,2.970385075,0.30952381
1643,176.1367493,9.61584568,-0.82997875,3.750247955,0.30588235
1644,174.7875061,8.45627594,-0.887839112,2.482872009,0.29761905
1645,173.1082458,7.161386967,0.691602741,4.03054285,0.26380368
1646,171.2822571,6.947071075,0.996364131,3.636022091,0.22012579
1647,168.3937378,8.760790825,0.917038734,2.471101046,0.21568627
1648,163.9530029,10.52070045,0.780718373,2.952527046,0.05263158
1649,158.9877472,11.23602009,0.86457193,3.606074095,-0.0469799
1650,154.0370026,10.33127022,-0.665269527,4.065265179,-0.0201342
1651,150.1137543,7.34820509,0.267076881,4.836373806,-0.0340136
1652,147.7997437,4.903256893,0.549539646,5.349051952,-0.025641
1653,146.0195007,4.108510017,0.408936863,7.008644104,-0.0062893
1654,144.401001,3.626257896,0.816487386,7.127099991,-0.0186335
1655,143.0637512,2.913491964,0.759325149,7.379329205,0.06832298
1656,142.1187592,2.02889204,-0.068238376,6.272224903,0.29801325
1657,141.661499,3.437994003,0.138772163,12.16993999,0.31543624
1658,144.3139954,11.08111954,0.055440862,3.880491018,0.24285714
1659,151.4580078,15.07328033,0.941172346,2.675134897,0.18110236
1660,157.970993,14.10323048,0.999985606,2.251467943,0.16393443
1661,163.1752472,14.51626015,-0.354193697,3.805134058,0.1627907
1662,168.2652588,15.28332043,0.617530979,3.666016102,0.20567376
1663,172.7275085,15.13094044,0.238237727,3.825741053,0.24137931
1664,177.8047485,14.6352396,-0.671944748,3.705364943,0.22758621
1665,183.3580017,13.17016029,-0.148915445,4.542250156,0.18120805
1666,188.4559937,9.724946022,0.17235398,2.49316597,0.15789474
1667,191.4320068,5.442881107,-0.700560704,2.879842043,0.20261438
1668,192.7545013,2.417388916,-0.986554752,4.634634018,0.26315789
1669,193.2122498,1.443940997,-0.556005043,4.228831768,0.18181818
1670,193.0422516,2.301502943,-0.802882435,3.753823042,0.05063291
1671,192.0675049,4.285037041,-0.667103436,3.855612993,0.0310559
1672,190.0375061,6.717960835,-0.086668061,3.668634892,0.00591716
1673,186.9859924,8.889881134,0.873811133,3.850286961,-0.039548
1674,182.9962463,10.39521027,0.618081783,4.06441021,0.06918239
1675,178.4527435,11.4461298,0.989147825,4.465302944,0.1942446
1676,173.321991,12.11940956,-0.554588177,4.430286884,0.16546763
1677,168.1295013,11.80718994,-0.867302484,4.655201912,0.14893617
1678,163.0704956,9.445033073,-0.235256985,5.160675049,0.15436242
1679,159.4210052,4.672297955,0.760442547,6.335260868,0.27407407
1680,158.7225037,3.197170973,0.5138387,10.24672031,0.25619835
1681,160.2562561,6.372516155,-0.362899462,3.543235064,0.07142857
1682,162.6690063,6.238707066,0.921461866,3.552954912,-0.0181818
1683,163.7847443,4.64786005,-0.798802921,3.048336983,-0.043956
1684,163.0005035,4.882559776,-0.821272486,3.004997015,0.02272727
1685,160.9920044,5.199903965,0.003994689,3.268326044,0.11656442
1686,159.1775055,3.133605003,-0.678075312,3.434751034,0.11656442
1687,158.7684937,1.906602025,0.99393783,9.700632095,0.08333333
1688,160.3087463,3.282318115,-0.989775944,4.343675137,0.05084746
1689,161.384491,2.629858971,0.758475548,3.61234808,0.06077348
1690,161.7692566,2.366596937,0.682114949,5.142819881,0.07936508
1691,161.434494,1.813271999,-0.979118663,4.894645214,0.04522613
1692,160.9324951,0.855221987,0.862365389,7.802743912,0.04081633
1693,160.6647491,3.163683891,0.247463832,3.575078011,0.09090909
1694,159.2994995,4.696253777,0.55127661,4.881135941,0.10614525
1695,158.1812439,5.084431171,-0.708308027,4.375426769,-0.0452261
1696,156.9952545,5.303103924,0.334190101,3.742235899,-0.1037736
1697,155.5805054,5.333487034,0.73418098,4.733567238,0.01041667
1698,153.8934937,5.24270916,0.331932659,5.141192913,0.04347826
1699,152.0202484,4.597073078,-0.942892803,3.152405024,0.04347826
1700,150.5695038,4.042243004,-0.979347239,6.800442219,0.14438503
1701,149.2630005,4.225613117,0.690231013,6.353297234,0.30107527
1702,151.1029968,1.514422059,-0.054835081,4.45647192,-0.047619
1703,150.991745,1.479740977,0.434608249,4.24250412,-0.0294118
1704,150.3695068,1.990777969,-0.610459885,4.630475998,0.04812834
1705,149.5397491,2.68682003,0.688799914,3.588356972,0.1011236
1706,148.0740051,3.804764986,0.966947853,4.119513988,0.09714286
1707,146.1674957,4.827600002,0.848410274,4.453640938,0.15662651
1708,143.865509,6.24478817,0.863351846,4.607243061,0.19277108
1709,140.7389984,8.913704872,0.51379122,4.53219986,0.14285714
1710,136.1904907,9.033734322,-0.572511661,4.726768017,0.13375796
1711,132.634491,4.480425835,0.255247757,5.747075081,0.13333333
1712,132.1399994,1.139055014,-0.062552726,12.1493597,0.14666667
1713,148.1699982,4.39811182,-0.781945567,6.724648952,0.28421053
1714,147.6295013,4.463737965,-0.209100257,5.597665787,0.08994709
1715,147.7207489,4.937841892,-0.7793164,4.816156864,0.02150538
1716,147.744751,5.380154133,-0.619541592,5.82954216,0.04918033
1717,149.151001,5.201858044,0.95280477,3.777654886,0.05376344
1718,150.2749939,3.760145903,-0.059877468,4.275310993,0.01010101
1719,150.7712555,2.387362003,-0.49367734,4.476972103,-0.0049261
1720,218.142746,22.3471508,0.506883654,3.976130962,0.29577465
1721,220.064743,23.81098938,0.907603914,3.936023951,0.25490196
1722,222.5062561,24.74275017,-0.622890065,3.653373003,0.3125
1723,225.2019958,25.29487038,0.944512658,3.909362078,0.37333333
1724,229.0574951,25.92060089,0.589545972,4.075860977,0.36296296
1725,234.335495,26.64142036,-0.882770796,2.690392971,0.31884058
1726,240.5187531,26.62628937,-0.46022641,2.001271963,0.34246575
1727,246.2257538,24.86825943,-0.371389894,2.116100073,0.37662338
1728,251.098999,21.64592934,-0.813667549,2.20072794,0.37837838
1729,256.3404846,16.30952072,0.871168597,1.795349002,0.33333333
1730,259.1247559,7.781572819,-0.85775998,2.549631119,0.265625
1731,257.4272461,6.555953979,-0.175444254,2.890582085,0.25806452
1732,252.6690063,13.7856102,-0.948211211,2.044763088,0.23333333
1733,246.3350067,18.35157013,0.978413958,2.543109894,0.25
1734,240.2089996,19.93638992,-0.394066859,2.351151943,0.25203252
1735,234.2977448,20.12324905,0.46342479,2.313666105,0.20661157
1736,229.1622467,19.50455093,0.934865685,3.085916996,0.18965517
1737,225.151001,18.70998955,-0.900928837,3.096443892,0.19298246
1738,221.6252441,17.1774807,0.999936444,3.870923996,0.22033898
1739,218.8339996,14.47982025,-0.540632268,3.738456011,0.22727273
1740,216.6180115,11.86845016,-0.281252366,4.052120209,0.24637681
1741,213.5617523,11.45158005,0.135647137,3.087064981,0.2481203
1742,208.9267578,13.43052959,-0.969642305,2.113550901,0.22302158
1743,202.9757538,14.31989956,0.193543959,2.079957008,0.21481481
1744,197.3097534,12.48289013,0.667853047,2.038225889,0.22857143
1745,192.914505,10.56682968,-0.810428332,4.341010094,0.24324324
1746,189.6797485,10.23276043,0.808495854,2.253063917,0.22875817
1747,185.8767548,10.73618984,-0.398830579,2.263787985,0.20987654
1748,181.8540039,10.87187004,0.927348035,2.26185894,0.23870968
1749,177.9047546,11.5868597,-0.360999256,2.202657938,0.10126582
1750,173.178009,13.92611027,0.9243682,2.003093004,0.02631579
1751,166.9502563,16.87198067,-0.833409367,1.742068052,0.06569343
1752,159.005249,17.26497078,-0.274437978,1.83217597,0.08148148
1753,151.8294983,13.57962036,0.880218976,2.726476908,0.18518519
1754,146.8877563,8.927215576,0.079193782,4.08026886,0.32121212
1755,143.7610016,5.157117844,-0.750245241,4.768608093,0.35911602
1756,142.1347504,1.948318958,-0.444707032,13.17331028,0.32098765
1757,142.119751,3.797595024,0.761671164,4.671648026,0.23163842
1758,143.2697449,6.403028011,-0.883046637,4.881183147,0.17277487
1759,144.8402405,6.783315182,0.752654301,2.66019392,0.15463918
1760,145.736496,5.412304878,0.59647124,2.896207094,0.1657754
1761,144.0092468,7.05887413,0.999068614,3.656949997,0.20238095
1762,140.7557526,7.498775005,-0.044326801,4.287909031,0.20529801
1763,138.3457489,3.908905983,0.805823979,11.89698982,0.22857143
1764,138.5592499,2.599598885,-0.95290621,6.552993774,0.27659574
1765,140.6940002,7.363585949,0.995349487,5.513783932,0.28476821
1766,144.978241,10.61703968,0.959509023,4.85935688,0.2625
1767,149.8834991,11.09854984,-0.643992785,4.50477314,0.2125
1768,154.0537415,12.60898018,-0.11739149,4.388432026,0.2195122
1769,158.872757,16.51259995,0.375257309,3.659878969,0.18562874
1770,165.1327515,20.04803085,-0.569732105,2.9802351,0.20496894
1771,172.0687561,20.51803017,0.560082402,2.264049053,0.25465839
1772,178.0695038,16.20025063,-0.810281639,2.511639118,0.27810651
